,Name,MatchScore
0,S22_607.pgm,0.162
0,S22_608.pgm,0.15
0,S22_609.pgm,0.134
0,S22_610.pgm,0.102
0,S22_611.pgm,0.147
0,S22_612.pgm,0.1
0,S22_613.pgm,0.104
0,S22_614.pgm,0.097
0,S22_615.pgm,0.115
0,S22_616.pgm,0.127
0,S22_617.pgm,0.124
0,S22_618.pgm,0.116
0,S22_619.pgm,0.136
0,S22_620.pgm,0.163
0,S22_621.pgm,0.323
0,S22_622.pgm,0.334
0,S22_623.pgm,0.148
0,S22_624.pgm,0.121
0,S22_625.pgm,0.136
0,S22_626.pgm,0.125
0,S22_627.pgm,0.169
0,S22_628.pgm,0.15
0,S22_629.pgm,0.187
0,S22_630.pgm,0.608
0,S22_631.pgm,0.579
0,S22_632.pgm,0.328
0,S22_633.pgm,0.532
0,S22_634.pgm,0.281
0,S22_635.pgm,0.211
0,S22_636.pgm,0.282
0,S22_637.pgm,0.463
0,S22_638.pgm,0.358
0,S22_639.pgm,0.473
0,S22_640.pgm,0.249
0,S22_641.pgm,0.406
0,S22_642.pgm,0.31
0,S22_643.pgm,0.479
0,S22_644.pgm,0.672
0,S22_645.pgm,100
0,S22_646.pgm,0.516
0,S22_647.pgm,100
0,S22_648.pgm,100
0,S22_649.pgm,100
0,S22_650.pgm,100
0,S22_651.pgm,0.88
0,S22_652.pgm,0.165
0,S22_653.pgm,0.108
0,S22_654.pgm,0.101
0,S22_655.pgm,0.108
0,S22_656.pgm,0.077
0,S22_657.pgm,0.085
0,S22_658.pgm,0.096
0,S22_659.pgm,0.079
0,S22_660.pgm,0.062
0,S22_661.pgm,0.094
0,S22_662.pgm,0.104
0,S22_663.pgm,0.098
0,S22_664.pgm,0.117
0,S22_665.pgm,0.095
0,S22_666.pgm,0.159
0,S22_667.pgm,0.154
0,S22_668.pgm,0.118
0,S22_669.pgm,0.191
0,S22_670.pgm,0.179
0,S22_671.pgm,0.156
0,S22_672.pgm,0.24
0,S22_673.pgm,0.163
0,S22_674.pgm,0.208
0,S22_675.pgm,0.266
0,S22_676.pgm,0.215
0,S22_677.pgm,100
0,S22_678.pgm,100
0,S22_679.pgm,0.315
0,S22_680.pgm,0.242
0,S22_681.pgm,0.36
0,S22_682.pgm,0.276
0,S22_683.pgm,0.207
0,S22_684.pgm,0.247
0,S22_685.pgm,0.363
0,S22_686.pgm,0.266
0,S22_687.pgm,0.265
0,S22_688.pgm,0.283
0,S22_689.pgm,0.438
0,S22_690.pgm,0.242
0,S22_691.pgm,0.315
0,S22_692.pgm,0.556
0,S22_693.pgm,0.546
0,S22_694.pgm,0.463
0,S22_695.pgm,0.463
0,S22_696.pgm,0.452
0,S22_697.pgm,0.522
0,S22_698.pgm,0.292
0,S22_699.pgm,0.322
0,S22_700.pgm,0.308
0,S22_701.pgm,0.343
0,S22_702.pgm,0.354
0,S22_703.pgm,0.231
0,S22_704.pgm,0.311
0,S22_705.pgm,0.354
0,S22_706.pgm,0.423
0,S22_707.pgm,0.259
0,S22_708.pgm,0.379
0,S22_709.pgm,0.224
0,S22_710.pgm,0.353
0,S22_711.pgm,100
0,S22_712.pgm,0.803
0,S22_713.pgm,0.871
0,S22_714.pgm,0.668
0,S22_715.pgm,0.662
0,S22_716.pgm,0.517
0,S22_717.pgm,0.236
0,S22_718.pgm,0.135
0,S22_719.pgm,0.062
0,S22_720.pgm,0.068
0,S22_721.pgm,0.085
0,S22_722.pgm,0.113
0,S22_723.pgm,0.144
0,S22_724.pgm,0.132
0,S22_725.pgm,0.175
0,S22_726.pgm,0.111
0,S22_727.pgm,0.11
0,S22_728.pgm,0.105
0,S22_729.pgm,0.112
0,S22_730.pgm,0.126
0,S22_731.pgm,0.074
0,S22_732.pgm,0.086
0,S22_733.pgm,0.067
0,S22_734.pgm,0.081
0,S22_735.pgm,0.082
0,S22_736.pgm,0.091
0,S22_737.pgm,0.092
0,S22_738.pgm,0.192
0,S22_739.pgm,0.14
0,S22_740.pgm,100
0,S22_741.pgm,100
0,S22_742.pgm,100
0,S22_743.pgm,100
0,S22_744.pgm,100
0,S22_745.pgm,100
0,S22_746.pgm,100
0,S22_747.pgm,0.225
0,S22_748.pgm,0.349
0,S22_749.pgm,0.229
0,S22_750.pgm,0.306
0,S22_751.pgm,0.195
0,S22_752.pgm,0.488
0,S22_753.pgm,100
0,S22_754.pgm,0.359
0,S22_755.pgm,0.45
0,S22_756.pgm,100
0,S22_757.pgm,100
0,S22_758.pgm,0.41
0,S22_759.pgm,100
0,S22_760.pgm,100
0,S22_761.pgm,100
0,S22_762.pgm,0.398
0,S22_763.pgm,0.212
0,S22_764.pgm,100
0,S22_765.pgm,0.407
0,S22_766.pgm,0.264
0,S22_767.pgm,0.512
0,S22_768.pgm,0.517
0,S22_769.pgm,100
0,S22_770.pgm,100
0,S22_771.pgm,100
0,S22_772.pgm,0.385
0,S22_773.pgm,100
0,S22_774.pgm,100
0,S22_775.pgm,100
0,S22_776.pgm,100
0,S22_777.pgm,0.682
0,S22_778.pgm,0.373
0,S22_779.pgm,0.156
0,S22_780.pgm,0.132
0,S22_781.pgm,0.066
0,S22_782.pgm,0.12
0,S22_783.pgm,0.065
0,S22_784.pgm,0.102
0,S22_785.pgm,0.133
0,S22_786.pgm,0.102
0,S22_787.pgm,0.056
0,S22_788.pgm,0.124
0,S22_789.pgm,0.114
0,S22_790.pgm,0.112
0,S22_791.pgm,0.092
0,S22_792.pgm,0.116
0,S22_793.pgm,0.062
0,S22_794.pgm,0.055
0,S22_795.pgm,0.079
0,S22_796.pgm,0.073
0,S22_797.pgm,0.098
0,S22_798.pgm,0.125
0,S22_799.pgm,0.124
0,S22_800.pgm,0.137
0,S22_801.pgm,0.143
0,S22_802.pgm,0.131
0,S22_803.pgm,0.145
0,S22_804.pgm,0.14
0,S22_805.pgm,0.137
0,S22_806.pgm,0.186
0,S22_807.pgm,0.303
0,S22_808.pgm,0.268
0,S22_809.pgm,0.299
0,S22_810.pgm,0.273
0,S22_811.pgm,100
0,S22_812.pgm,100
0,S22_813.pgm,100
0,S22_814.pgm,0.218
0,S22_815.pgm,100
0,S22_816.pgm,100
0,S22_817.pgm,100
0,S22_818.pgm,0.147
0,S22_819.pgm,100
0,S22_820.pgm,100
0,S22_821.pgm,100
0,S22_822.pgm,100
0,S22_823.pgm,100
0,S22_824.pgm,100
0,S22_825.pgm,100
0,S22_826.pgm,100
0,S22_827.pgm,100
0,S22_828.pgm,100
0,S22_829.pgm,100
0,S22_830.pgm,100
0,S22_831.pgm,100
0,S22_832.pgm,100
0,S22_833.pgm,0.349
0,S22_834.pgm,0.334
0,S22_835.pgm,0.249
0,S22_836.pgm,0.22
0,S22_837.pgm,0.239
0,S22_838.pgm,0.279
0,S22_839.pgm,0.351
0,S22_840.pgm,0.422
0,S22_841.pgm,0.426
0,S22_842.pgm,0.401
0,S22_843.pgm,0.44
0,S22_844.pgm,0.225
0,S22_845.pgm,0.499
0,S22_846.pgm,0.363
0,S22_847.pgm,0.296
0,S22_848.pgm,0.302
0,S22_849.pgm,0.332
0,S22_850.pgm,0.58
0,S22_851.pgm,0.346
0,S22_852.pgm,0.331
0,S22_853.pgm,0.278
0,S22_854.pgm,0.28
0,S22_855.pgm,0.335
0,S22_856.pgm,0.36
0,S22_857.pgm,0.314
0,S22_858.pgm,0.238
0,S22_859.pgm,0.341
0,S22_860.pgm,100
0,S22_861.pgm,0.805
0,S22_862.pgm,0.66
0,S22_863.pgm,0.1
0,S22_864.pgm,0.147
0,S22_865.pgm,0.081
0,S22_866.pgm,0.088
0,S22_867.pgm,0.119
0,S22_868.pgm,0.093
0,S22_869.pgm,0.112
0,S22_870.pgm,0.071
0,S22_871.pgm,0.08
0,S22_872.pgm,0.093
0,S22_873.pgm,0.079
0,S22_874.pgm,0.113
0,S22_875.pgm,0.082
0,S22_876.pgm,0.117
0,S22_877.pgm,0.15
0,S22_878.pgm,0.135
0,S22_879.pgm,0.096
0,S22_880.pgm,0.103
0,S22_881.pgm,0.12
0,S22_882.pgm,0.147
0,S22_883.pgm,0.116
0,S22_884.pgm,0.187
0,S22_885.pgm,0.252
0,S22_886.pgm,0.194
0,S22_887.pgm,0.247
0,S22_888.pgm,0.235
0,S22_889.pgm,0.518
0,S22_890.pgm,0.306
0,S22_891.pgm,0.443
0,S22_892.pgm,0.529
0,S22_893.pgm,0.356
0,S22_894.pgm,0.507
0,S22_895.pgm,0.329
0,S22_896.pgm,0.416
0,S22_897.pgm,0.295
0,S22_898.pgm,0.303
0,S22_899.pgm,0.255
0,S22_900.pgm,0.336
0,S22_901.pgm,0.297
0,S22_902.pgm,0.276
0,S22_903.pgm,0.37
0,S22_904.pgm,0.273
0,S22_905.pgm,0.167
0,S22_906.pgm,0.204
0,S22_907.pgm,0.198
0,S22_908.pgm,0.217
0,S22_909.pgm,0.114
0,S22_910.pgm,0.137
0,S22_911.pgm,0.207
0,S22_912.pgm,0.236
0,S22_913.pgm,0.135
0,S22_914.pgm,0.219
0,S22_915.pgm,0.177
0,S22_916.pgm,0.128
0,S22_917.pgm,0.169
0,S22_918.pgm,0.071
0,S22_919.pgm,0.094
0,S22_920.pgm,0.053
0,S22_921.pgm,0.178
0,S22_922.pgm,0.126
0,S22_923.pgm,0.12
0,S22_924.pgm,0.125
0,S22_925.pgm,0.112
0,S22_926.pgm,0.107
0,S22_927.pgm,0.143
0,S22_928.pgm,0.131
0,S22_929.pgm,0.157
0,S22_930.pgm,0.085
0,S22_931.pgm,0.122
0,S22_932.pgm,0.135
0,S22_933.pgm,0.17
0,S22_934.pgm,0.109
0,S22_935.pgm,0.13
0,S22_936.pgm,0.16
0,S22_937.pgm,0.378
0,S22_938.pgm,0.259
0,S22_939.pgm,0.237
0,S22_940.pgm,100
0,S22_941.pgm,100
0,S22_942.pgm,0.409
0,S22_943.pgm,100
0,S22_944.pgm,100
0,S22_945.pgm,100
0,S22_946.pgm,100
0,S22_947.pgm,100
0,S22_948.pgm,100
0,S22_949.pgm,100
0,S22_950.pgm,100
0,S22_951.pgm,100
0,S22_952.pgm,100
0,S22_953.pgm,100
0,S22_954.pgm,100
0,S22_955.pgm,100
0,S22_956.pgm,100
0,S22_957.pgm,100
0,S22_958.pgm,100
0,S22_959.pgm,100
0,S22_960.pgm,100
0,S22_961.pgm,100
0,S22_962.pgm,100
0,S22_963.pgm,100
0,S22_964.pgm,100
0,S22_965.pgm,100
0,S22_966.pgm,100
0,S22_967.pgm,0.162
0,S22_968.pgm,0.156
0,S22_969.pgm,0.268
0,S22_970.pgm,0.18
0,S22_971.pgm,0.16
0,S22_972.pgm,0.112
0,S22_973.pgm,0.081
0,S22_974.pgm,0.064
0,S22_975.pgm,0.11
0,S22_976.pgm,0.116
0,S22_977.pgm,0.107
0,S22_978.pgm,0.155
0,S22_979.pgm,0.16
0,S22_980.pgm,0.118
0,S22_981.pgm,0.151
0,S22_982.pgm,0.205
0,S22_983.pgm,0.272
0,S22_984.pgm,0.244
0,S22_985.pgm,0.255
0,S22_986.pgm,0.185
0,S22_987.pgm,0.252
0,S22_988.pgm,0.198
0,S22_989.pgm,0.291
0,S22_990.pgm,0.245
0,S22_991.pgm,0.253
0,S22_992.pgm,0.202
0,S22_993.pgm,100
0,S22_994.pgm,100
0,S22_995.pgm,100
0,S22_996.pgm,100
0,S22_997.pgm,100
0,S22_998.pgm,0.491
0,S22_999.pgm,0.536
0,S22_1000.pgm,0.456
0,S22_1001.pgm,0.389
0,S22_1002.pgm,0.332
0,S22_1003.pgm,0.516
0,S22_1004.pgm,0.452
0,S22_1005.pgm,0.326
0,S22_1006.pgm,0.383
0,S22_1007.pgm,0.306
0,S22_1008.pgm,0.467
0,S22_1009.pgm,0.309
0,S22_1010.pgm,0.408
0,S22_1011.pgm,0.471
0,S22_1012.pgm,0.579
0,S22_1013.pgm,100
0,S22_1014.pgm,0.525
0,S22_1015.pgm,0.507
0,S22_1016.pgm,100
0,S22_1017.pgm,100
0,S22_1018.pgm,100
0,S22_1019.pgm,100
0,S22_1020.pgm,100
0,S22_1021.pgm,100
0,S22_1022.pgm,100
0,S22_1023.pgm,100
0,S22_1024.pgm,100
0,S22_1025.pgm,100
0,S22_1026.pgm,100
0,S22_1027.pgm,100
0,S22_1028.pgm,100
0,S22_1029.pgm,100
0,S22_1030.pgm,100
0,S22_1031.pgm,100
0,S22_1032.pgm,100
0,S22_1033.pgm,100
0,S22_1034.pgm,100
0,S22_1035.pgm,100
0,S22_1036.pgm,100
0,S22_1037.pgm,0.234
0,S22_1038.pgm,0.257
0,S22_1039.pgm,0.456
0,S22_1040.pgm,0.377
0,S22_1041.pgm,0.101
0,S22_1042.pgm,0.113
0,S22_1043.pgm,0.101
0,S22_1044.pgm,0.094
0,S22_1045.pgm,0.081
0,S22_1046.pgm,0.134
0,S22_1047.pgm,0.131
0,S22_1048.pgm,0.18
0,S22_1049.pgm,0.138
0,S22_1050.pgm,0.115
0,S22_1051.pgm,0.124
0,S22_1052.pgm,0.182
0,S22_1053.pgm,0.284
0,S22_1054.pgm,0.231
0,S22_1055.pgm,0.672
0,S22_1056.pgm,0.148
0,S22_1057.pgm,0.316
0,S22_1058.pgm,0.273
0,S22_1059.pgm,0.292
0,S22_1060.pgm,100
0,S22_1061.pgm,100
0,S22_1062.pgm,100
0,S22_1063.pgm,100
0,S22_1064.pgm,0.277
0,S22_1065.pgm,100
0,S22_1066.pgm,0.26
0,S22_1067.pgm,100
0,S22_1068.pgm,100
0,S22_1069.pgm,100
0,S22_1070.pgm,100
0,S22_1071.pgm,100
0,S22_1072.pgm,100
0,S22_1073.pgm,100
0,S22_1074.pgm,100
0,S22_1075.pgm,100
0,S22_1076.pgm,100
0,S22_1077.pgm,100
0,S22_1078.pgm,100
0,S22_1079.pgm,100
0,S22_1080.pgm,100
0,S22_1081.pgm,0.535
0,S22_1082.pgm,0.342
0,S22_1083.pgm,0.342
0,S22_1084.pgm,0.362
0,S22_1085.pgm,100
0,S22_1086.pgm,100
0,S22_1087.pgm,0.28
0,S22_1088.pgm,100
0,S22_1089.pgm,0.303
0,S22_1090.pgm,100
0,S22_1091.pgm,100
0,S22_1092.pgm,100
0,S22_1093.pgm,100
0,S22_1094.pgm,100
0,S22_1095.pgm,100
0,S22_1096.pgm,100
0,S22_1097.pgm,100
0,S22_1098.pgm,100
0,S22_1099.pgm,100
0,S22_1100.pgm,100
0,S22_1101.pgm,100
0,S22_1102.pgm,100
0,S22_1103.pgm,100
0,S22_1104.pgm,100
0,S22_1105.pgm,100
0,S22_1106.pgm,100
0,S22_1107.pgm,100
0,S22_1108.pgm,100
0,S22_1109.pgm,100
0,S22_1110.pgm,100
0,S22_1111.pgm,100
0,S22_1112.pgm,100
0,S22_1113.pgm,100
0,S22_1114.pgm,100
0,S22_1115.pgm,100
0,S22_1116.pgm,100
0,S22_1117.pgm,100
0,S22_1118.pgm,0.697
0,S22_1119.pgm,0.731
0,S22_1120.pgm,1.015
0,S22_1121.pgm,0.355
0,S22_1122.pgm,0.246
0,S22_1123.pgm,0.194
0,S22_1124.pgm,0.222
0,S22_1125.pgm,0.144
0,S22_1126.pgm,0.165
0,S22_1127.pgm,0.152
0,S22_1128.pgm,0.142
0,S22_1129.pgm,0.125
0,S22_1130.pgm,0.149
0,S22_1131.pgm,0.107
0,S22_1132.pgm,0.116
0,S22_1133.pgm,0.133
0,S22_1134.pgm,0.116
0,S22_1135.pgm,0.091
0,S22_1136.pgm,0.195
0,S22_1137.pgm,0.231
0,S22_1138.pgm,0.212
0,S22_1139.pgm,0.213
0,S22_1140.pgm,0.621
0,S22_1141.pgm,100
0,S22_1142.pgm,0.588
0,S22_1143.pgm,0.851
0,S22_1144.pgm,100
0,S22_1145.pgm,100
0,S22_1146.pgm,100
0,S22_1147.pgm,100
0,S22_1148.pgm,100
0,S22_1149.pgm,100
0,S22_1150.pgm,100
0,S22_1151.pgm,100
0,S22_1152.pgm,100
0,S22_1153.pgm,100
0,S22_1154.pgm,100
0,S22_1155.pgm,100
0,S22_1156.pgm,100
0,S22_1157.pgm,100
0,S22_1158.pgm,100
0,S22_1159.pgm,100
0,S22_1160.pgm,100
0,S22_1161.pgm,100
0,S22_1162.pgm,100
0,S22_1163.pgm,100
0,S22_1164.pgm,100
0,S22_1165.pgm,100
0,S22_1166.pgm,100
0,S22_1167.pgm,100
0,S22_1168.pgm,100
0,S22_1169.pgm,100
0,S22_1170.pgm,100
0,S22_1171.pgm,100
0,S22_1172.pgm,100
0,S22_1173.pgm,100
0,S22_1174.pgm,0.581
0,S22_1175.pgm,0.54
0,S22_1176.pgm,0.57
0,S22_1177.pgm,0.507
0,S22_1178.pgm,0.489
0,S22_1179.pgm,0.299
0,S22_1180.pgm,0.23
0,S22_1181.pgm,0.195
0,S22_1182.pgm,0.223
0,S22_1183.pgm,0.125
0,S22_1184.pgm,0.112
0,S22_1185.pgm,0.131
0,S22_1186.pgm,0.136
0,S22_1187.pgm,0.117
0,S22_1188.pgm,0.109
0,S22_1189.pgm,0.128
0,S22_1190.pgm,0.111
0,S22_1191.pgm,0.085
0,S22_1192.pgm,0.1
0,S22_1193.pgm,0.081
0,S22_1194.pgm,0.134
0,S22_1195.pgm,0.157
0,S22_1196.pgm,0.239
0,S22_1197.pgm,0.701
0,S22_1198.pgm,100
0,S22_1199.pgm,100
0,S22_1200.pgm,0.535
0,S22_1201.pgm,0.476
0,S22_1202.pgm,100
0,S22_1203.pgm,0.545
0,S22_1204.pgm,0.451
0,S22_1205.pgm,100
0,S22_1206.pgm,100
0,S22_1207.pgm,0.504
0,S22_1208.pgm,100
0,S22_1209.pgm,0.552
0,S22_1210.pgm,100
0,S22_1211.pgm,100
0,S22_1212.pgm,100
0,S22_1213.pgm,100
0,S22_1214.pgm,100
0,S22_1215.pgm,100
0,S22_1216.pgm,100
0,S22_1217.pgm,100
0,S22_1218.pgm,100
0,S22_1219.pgm,100
0,S22_1220.pgm,100
0,S22_1221.pgm,100
0,S22_1222.pgm,100
0,S22_1223.pgm,100
0,S22_1224.pgm,100
0,S22_1225.pgm,100
0,S22_1226.pgm,100
0,S22_1227.pgm,100
0,S22_1228.pgm,100
0,S22_1229.pgm,100
0,S22_1230.pgm,100
0,S22_1231.pgm,100
0,S22_1232.pgm,0.314
0,S22_1233.pgm,0.327
0,S22_1234.pgm,0.241
0,S22_1235.pgm,0.251
0,S22_1236.pgm,0.226
0,S22_1237.pgm,0.321
0,S22_1238.pgm,0.311
0,S22_1239.pgm,0.17
0,S22_1240.pgm,0.128
0,S22_1241.pgm,0.141
0,S22_1242.pgm,0.143
0,S22_1243.pgm,0.129
0,S22_1244.pgm,0.264
0,S22_1245.pgm,0.158
0,S22_1246.pgm,0.191
0,S22_1247.pgm,0.196
0,S22_1248.pgm,0.153
0,S22_1249.pgm,0.136
0,S22_1250.pgm,0.135
0,S22_1251.pgm,0.136
0,S22_1252.pgm,0.153
0,S22_1253.pgm,0.155
0,S22_1254.pgm,0.167
0,S22_1255.pgm,100
0,S22_1256.pgm,100
0,S22_1257.pgm,100
0,S22_1258.pgm,100
0,S22_1259.pgm,100
0,S22_1260.pgm,100
0,S22_1261.pgm,100
0,S22_1262.pgm,100
0,S22_1263.pgm,100
0,S22_1264.pgm,100
0,S22_1265.pgm,100
0,S22_1266.pgm,100
0,S22_1267.pgm,100
0,S22_1268.pgm,100
0,S22_1269.pgm,100
0,S22_1270.pgm,100
0,S22_1271.pgm,100
0,S22_1272.pgm,100
0,S22_1273.pgm,100
0,S22_1274.pgm,100
0,S22_1275.pgm,100
0,S22_1276.pgm,100
0,S22_1277.pgm,100
0,S22_1278.pgm,100
0,S22_1279.pgm,0.418
0,S22_1280.pgm,0.418
0,S22_1281.pgm,100
0,S22_1282.pgm,0.383
0,S22_1283.pgm,0.458
0,S22_1284.pgm,0.346
0,S22_1285.pgm,0.495
0,S22_1286.pgm,0.352
0,S22_1287.pgm,0.42
0,S22_1288.pgm,0.443
0,S22_1289.pgm,0.282
0,S22_1290.pgm,0.33
0,S22_1291.pgm,100
0,S22_1292.pgm,0.488
0,S22_1293.pgm,0.457
0,S22_1294.pgm,0.25
0,S22_1295.pgm,0.304
0,S22_1296.pgm,0.461
0,S22_1297.pgm,100
0,S22_1298.pgm,0.41
0,S22_1299.pgm,100
0,S22_1300.pgm,100
0,S22_1301.pgm,100
0,S22_1302.pgm,100
0,S22_1303.pgm,100
0,S22_1304.pgm,100
0,S22_1305.pgm,100
0,S22_1306.pgm,100
0,S22_1307.pgm,100
0,S22_1308.pgm,100
0,S22_1309.pgm,100
0,S22_1310.pgm,100
0,S22_1311.pgm,100
0,S22_1312.pgm,100
0,S22_1313.pgm,100
0,S22_1314.pgm,100
0,S22_1315.pgm,100
0,S22_1316.pgm,100
0,S22_1317.pgm,100
0,S22_1318.pgm,100
0,S22_1319.pgm,0.374
0,S22_1320.pgm,0.316
0,S22_1321.pgm,0.329
0,S22_1322.pgm,0.298
0,S22_1323.pgm,0.251
0,S22_1324.pgm,0.44
0,S22_1325.pgm,0.233
0,S22_1326.pgm,0.175
0,S22_1327.pgm,0.131
0,S22_1328.pgm,0.161
0,S22_1329.pgm,0.142
0,S22_1330.pgm,0.14
0,S22_1331.pgm,0.113
0,S22_1332.pgm,0.144
0,S22_1333.pgm,0.089
0,S22_1334.pgm,0.119
0,S22_1335.pgm,0.353
0,S22_1336.pgm,0.291
0,S22_1337.pgm,100
0,S22_1338.pgm,100
0,S22_1339.pgm,100
0,S22_1340.pgm,100
0,S22_1341.pgm,100
0,S22_1342.pgm,100
0,S22_1343.pgm,100
0,S22_1344.pgm,100
0,S22_1345.pgm,100
0,S22_1346.pgm,100
0,S22_1347.pgm,100
0,S22_1348.pgm,100
0,S22_1349.pgm,100
0,S22_1350.pgm,100
0,S22_1351.pgm,100
0,S22_1352.pgm,100
0,S22_1353.pgm,100
0,S22_1354.pgm,100
0,S22_1355.pgm,100
0,S22_1356.pgm,100
0,S22_1357.pgm,100
0,S22_1358.pgm,100
0,S22_1359.pgm,100
0,S22_1360.pgm,100
0,S22_1361.pgm,100
0,S22_1362.pgm,100
0,S22_1363.pgm,100
0,S22_1364.pgm,100
0,S22_1365.pgm,100
0,S22_1366.pgm,100
0,S22_1367.pgm,100
0,S22_1368.pgm,100
0,S22_1369.pgm,100
0,S22_1370.pgm,100
0,S22_1371.pgm,100
0,S22_1372.pgm,100
0,S22_1373.pgm,100
0,S22_1374.pgm,100
0,S22_1375.pgm,100
0,S22_1376.pgm,100
0,S22_1377.pgm,100
0,S22_1378.pgm,100
0,S22_1379.pgm,100
0,S22_1380.pgm,100
0,S22_1381.pgm,100
0,S22_1382.pgm,100
0,S22_1383.pgm,100
0,S22_1384.pgm,100
0,S22_1385.pgm,100
0,S22_1386.pgm,100
0,S22_1387.pgm,100
0,S22_1388.pgm,100
0,S22_1389.pgm,100
0,S22_1390.pgm,100
0,S22_1391.pgm,0.549
0,S22_1392.pgm,0.503
0,S22_1393.pgm,0.268
0,S22_1394.pgm,0.249
0,S22_1395.pgm,0.196
0,S22_1396.pgm,0.175
0,S22_1397.pgm,0.114
0,S22_1398.pgm,0.123
0,S22_1399.pgm,0.141
0,S22_1400.pgm,0.134
0,S22_1401.pgm,0.16
0,S22_1402.pgm,0.116
0,S22_1403.pgm,0.115
0,S22_1404.pgm,0.127
0,S22_1405.pgm,0.099
0,S22_1406.pgm,0.148
0,S22_1407.pgm,0.15
0,S22_1408.pgm,0.164
0,S22_1409.pgm,100
0,S22_1410.pgm,0.305
0,S22_1411.pgm,100
0,S22_1412.pgm,0.543
0,S22_1413.pgm,100
0,S22_1414.pgm,0.459
0,S22_1415.pgm,100
0,S22_1416.pgm,100
0,S22_1417.pgm,100
0,S22_1418.pgm,100
0,S22_1419.pgm,100
0,S22_1420.pgm,100
0,S22_1421.pgm,100
0,S22_1422.pgm,100
0,S22_1423.pgm,100
0,S22_1424.pgm,100
0,S22_1425.pgm,100
0,S22_1426.pgm,100
0,S22_1427.pgm,100
0,S22_1428.pgm,100
0,S22_1429.pgm,100
0,S22_1430.pgm,100
0,S22_1431.pgm,100
0,S22_1432.pgm,100
0,S22_1433.pgm,100
0,S22_1434.pgm,100
0,S22_1435.pgm,100
0,S22_1436.pgm,100
0,S22_1437.pgm,100
0,S22_1438.pgm,100
0,S22_1439.pgm,100
0,S22_1440.pgm,100
0,S22_1441.pgm,100
0,S22_1442.pgm,100
0,S22_1443.pgm,100
0,S22_1444.pgm,100
0,S22_1445.pgm,100
0,S22_1446.pgm,100
0,S22_1447.pgm,100
0,S22_1448.pgm,100
0,S22_1449.pgm,100
0,S22_1450.pgm,100
0,S22_1451.pgm,100
0,S22_1452.pgm,100
0,S22_1453.pgm,0.439
0,S22_1454.pgm,0.207
0,S22_1455.pgm,0.15
0,S22_1456.pgm,0.162
0,S22_1457.pgm,0.182
0,S22_1458.pgm,0.081
0,S22_1459.pgm,0.112
0,S22_1460.pgm,0.128
0,S22_1461.pgm,0.118
0,S22_1462.pgm,0.072
0,S22_1463.pgm,0.081
0,S22_1464.pgm,0.062
0,S22_1465.pgm,0.09
0,S22_1466.pgm,0.087
0,S22_1467.pgm,0.073
0,S22_1468.pgm,0.106
0,S22_1469.pgm,0.302
0,S22_1470.pgm,0.23
0,S22_1471.pgm,0.208
0,S22_1472.pgm,100
0,S22_1473.pgm,0.636
0,S22_1474.pgm,100
0,S22_1475.pgm,100
0,S22_1476.pgm,100
0,S22_1477.pgm,100
0,S22_1478.pgm,100
0,S22_1479.pgm,100
0,S22_1480.pgm,100
0,S22_1481.pgm,100
0,S22_1482.pgm,100
0,S22_1483.pgm,100
0,S22_1484.pgm,100
0,S22_1485.pgm,100
0,S22_1486.pgm,0.508
0,S22_1487.pgm,100
0,S22_1488.pgm,100
0,S22_1489.pgm,100
0,S22_1490.pgm,100
0,S22_1491.pgm,100
0,S22_1492.pgm,100
0,S22_1493.pgm,100
0,S22_1494.pgm,100
0,S22_1495.pgm,100
0,S22_1496.pgm,100
0,S22_1497.pgm,100
0,S22_1498.pgm,100
0,S22_1499.pgm,100
0,S22_1500.pgm,100
0,S22_1501.pgm,0.325
0,S22_1502.pgm,0.363
0,S22_1503.pgm,0.218
0,S22_1504.pgm,0.215
0,S22_1505.pgm,0.241
0,S22_1506.pgm,0.159
0,S22_1507.pgm,0.209
0,S22_1508.pgm,0.201
0,S22_1509.pgm,0.214
0,S22_1510.pgm,0.116
0,S22_1511.pgm,0.102
0,S22_1512.pgm,0.179
0,S22_1513.pgm,0.17
0,S22_1514.pgm,0.144
0,S22_1515.pgm,0.157
0,S22_1516.pgm,100
0,S22_1517.pgm,0.303
0,S22_1518.pgm,0.403
0,S22_1519.pgm,100
0,S22_1520.pgm,0.308
0,S22_1521.pgm,0.289
0,S22_1522.pgm,100
0,S22_1523.pgm,100
0,S22_1524.pgm,100
0,S22_1525.pgm,100
0,S22_1526.pgm,100
0,S22_1527.pgm,100
0,S22_1528.pgm,100
0,S22_1529.pgm,100
0,S22_1530.pgm,100
0,S22_1531.pgm,100
0,S22_1532.pgm,100
0,S22_1533.pgm,100
0,S22_1534.pgm,100
0,S22_1535.pgm,100
0,S22_1536.pgm,100
0,S22_1537.pgm,100
0,S22_1538.pgm,100
0,S22_1539.pgm,100
0,S22_1540.pgm,100
0,S22_1541.pgm,100
0,S22_1542.pgm,100
0,S22_1543.pgm,100
0,S22_1544.pgm,100
0,S22_1545.pgm,100
0,S22_1546.pgm,100
0,S22_1547.pgm,100
0,S22_1548.pgm,100
0,S22_1549.pgm,0.337
0,S22_1550.pgm,0.262
0,S22_1551.pgm,0.15
0,S22_1552.pgm,0.172
0,S22_1553.pgm,0.172
0,S22_1554.pgm,0.139
0,S22_1555.pgm,0.13
0,S22_1556.pgm,0.134
